epoch,batch_id,phase,samples
1,0,train,img_07854_p03_2019|img_07414_2021|img_03974_p03_2021|img_07698_p05_2019|img_05586_2020|img_02712_2021|img_03081_2021|img_02659_2021|img_06966_2020|img_05410_2020|img_08477_2020|img_06169_2021|img_06194_2019|img_04585_2021|img_01843_2019|img_04762_2021|img_03704_2021|img_00859_2019|img_04841_2020|img_05682_2020|img_00284_2020|img_04965_2019|img_01266_2021|img_05107_p01_2021|img_07460_2019|img_00029_2019|img_01286_2021|img_02856_p01_2019|img_01686_2019|img_04031_2020|img_08481_2019|img_00552_p01_2021|img_06905_p05_2019|img_05898_2020|img_04896_2021|img_06279_2021|img_01994_2019|img_01473_p02_2020|img_04319_2019|img_05921_2021|img_06916_2020|img_00638_p02_2020|img_01069_2019|img_00499_2021|img_04794_2019|img_04975_2020|img_07454_2020|img_01095_2021|img_05993_2019|img_08880_2021|img_07702_2021|img_06334_2020|img_02363_2019|img_07782_2021|img_02691_2021|img_00319_2019|img_07169_p04_2019|img_08515_2020|img_06199_2021|img_02894_2019|img_08660_2021|img_01020_2019|img_05405_2021|img_02991_2021|img_07440_2020|img_07080_2020|img_02265_2021|img_05009_2020|img_05302_2020|img_00331_p06_2021|img_08281_p02_2021|img_00767_2021|img_02338_p03_2021|img_05821_p57_2020|img_04947_2019|img_03062_2021|img_04178_p01_2020|img_04832_2021|img_03789_2019|img_00594_p03_2021|img_01204_2020|img_01620_2019|img_01211_2021|img_01970_2020|img_08053_2020|img_07417_2020|img_00506_2021|img_07403_p06_2019|img_02219_2021|img_02667_2021|img_04582_2019|img_04463_2021|img_01735_2019|img_08211_2020|img_01031_p09_2020|img_05687_p02_2019|img_06800_2020|img_04100_2021|img_01837_2020|img_04929_p16_2020|img_06074_p02_2020|img_08123_2021|img_03962_2020|img_06430_2020|img_08042_2020|img_04815_2019|img_08080_2021|img_03126_2021|img_04969_2019|img_07472_2021|img_07538_2021|img_04332_2019|img_05725_2019|img_00577_p18_2019|img_02307_2019|img_00384_p02_2020|img_08066_2021|img_02828_2020|img_07035_2021|img_01924_2021|img_00211_2019|img_07221_2021|img_04125_2021|img_08537_2021|img_04883_2021|img_06779_p02_2020|img_00678_2020|img_07047_2020
38,22,train,img_05999_2020|img_05162_2019|img_05084_p08_2020|img_02107_2020|img_02789_2019|img_05551_2020|img_05848_p04_2020|img_03529_p06_2020|img_02170_p02_2020|img_02256_2021|img_00752_2019|img_02949_2021|img_06463_2020|img_03605_2020|img_04883_2019|img_03507_2020|img_00234_p01_2021|img_06182_2020|img_04158_2020|img_07253_2021|img_05444_2020|img_02140_p01_2021|img_02825_2020|img_00165_p06_2021|img_08015_2021|img_06539_2019|img_05024_2020|img_07796_2019|img_00520_p02_2021|img_08241_2021|img_06784_p06_2020|img_02259_2019|img_08510_p02_2019|img_06805_p01_2021|img_01001_2019|img_02462_2021|img_06426_p36_2020|img_00520_2020|img_06178_2019|img_05600_2021|img_03533_2019|img_07123_2020|img_00979_2020|img_04848_p11_2020|img_01954_2021|img_05435_p18_2021|img_07165_p01_2020|img_03172_2019|img_02971_2021|img_05334_2019|img_02044_p01_2021|img_04580_2021|img_01344_2021|img_00635_2020|img_06916_p17_2019|img_05863_2019|img_06222_p05_2020|img_05193_2019|img_08396_2020|img_03869_2019|img_08791_2021|img_04549_2020|img_02799_p02_2021|img_08007_2021|img_04206_p03_2021|img_08389_2021|img_06978_2021|img_05965_p12_2021|img_08106_2019|img_04720_2021|img_04929_p07_2020|img_05972_2021|img_00120_2019|img_08511_2020|img_06996_2021|img_04976_2021|img_06105_2019|img_08679_2019|img_04024_2021|img_04466_2021|img_02139_2019|img_06909_2021|img_04911_2021|img_01928_2019|img_00260_2020|img_03130_p16_2021|img_04574_2021|img_03522_2021|img_03646_2020|img_04095_2020|img_04530_2019|img_08697_2020|img_07532_2020|img_06004_p02_2021|img_02338_p04_2021|img_00091_p03_2021|img_07870_2020|img_00173_2021|img_00024_p07_2019|img_00982_p24_2019|img_02618_2021|img_00451_2020|img_00676_2020|img_06739_2020|img_08813_2019|img_00073_2021|img_06289_2020|img_01438_p02_2021|img_04827_2020|img_05936_2019|img_00639_p01_2021|img_08903_2019|img_08339_2019|img_05617_2021|img_08668_2020|img_06007_2019|img_02672_2020|img_05688_2021|img_02992_2020|img_07850_p01_2019|img_00194_p04_2021|img_07088_2021|img_02427_2020|img_00457_2020|img_08056_p04_2019|img_05504_2020|img_06252_2020|img_05185_2021
38,23,train,img_02195_2020|img_06019_2019|img_08423_2021|img_07231_p01_2021|img_07953_p01_2021|img_00761_p01_2019|img_08657_2021|img_02623_2020|img_07096_2020|img_07656_2020|img_08792_2019|img_05703_2021|img_03118_2020|img_00193_2021|img_03998_2020|img_08375_2021|img_02673_2020|img_04222_p06_2020|img_00903_p02_2020|img_03859_2019|img_08550_2019|img_07814_2019|img_08200_2021|img_06467_2021|img_07929_2021|img_06638_p19_2019|img_01446_2019|img_00541_p04_2020|img_07368_2021|img_08068_2021|img_04045_p03_2020|img_00399_2020|img_06657_p02_2019|img_06073_p01_2020|img_07950_2020|img_00158_p02_2021|img_07463_2019|img_04273_2020|img_07176_2019|img_02187_p24_2021|img_00468_2019|img_04455_2020|img_03594_p05_2020|img_07525_p28_2019|img_02860_2019|img_07395_2019|img_00711_2020|img_02089_2020|img_02092_p02_2021|img_00487_2019|img_04534_2021|img_03322_2020|img_05754_p01_2020|img_05893_p60_2021|img_03824_2021|img_00584_2020|img_03961_2019|img_06681_p02_2019|img_06325_2020|img_09150_2019|img_05841_2020|img_06611_2020|img_02528_2021|img_08044_p03_2020|img_01218_2020|img_02938_2020|img_05921_p02_2019|img_03207_2020|img_02372_2020|img_08807_2019|img_06017_2021|img_01675_2020|img_04853_2020|img_04889_2019|img_03308_2020|img_02455_2021|img_02451_2020|img_08233_2019|img_05219_p06_2019|img_04222_p03_2020|img_06521_p17_2021|img_03468_2021|img_02315_2021|img_03959_2021|img_02654_p03_2019|img_02187_p06_2021|img_06030_p05_2020|img_05840_p12_2021|img_06742_2019|img_06710_p02_2020|img_01253_2020|img_01363_2020|img_04040_2019|img_05051_2020|img_00594_p06_2020|img_03011_2019|img_00254_2021|img_06637_2019|img_05277_p03_2020|img_06716_p05_2020|img_05157_2020|img_06768_p04_2019|img_08786_p02_2019|img_02409_2020|img_05792_2021|img_00252_2021|img_02449_2021|img_06201_p02_2020|img_06877_p02_2019|img_08361_2019|img_01759_2020|img_04700_2020|img_04644_2019|img_07525_p13_2019|img_03171_2021|img_04806_2019|img_05687_p32_2019|img_00389_2021|img_02802_2019|img_07872_2020|img_03670_2020|img_00507_p03_2019|img_06348_2021|img_07079_2021|img_05870_2020|img_00497_p03_2021|img_08172_2019|img_06217_2020
38,24,train,img_01260_2021|img_02703_2019|img_04724_2019|img_07306_2020|img_00061_2019|img_04430_2019|img_05251_2020|img_07061_2020|img_00644_p03_2019|img_06263_2020|img_06041_2019|img_05787_2019|img_02560_2019|img_02369_2019|img_01131_2020|img_00640_2021|img_06109_p01_2020|img_06606_2020|img_04216_2021|img_04295_2019|img_03044_2019|img_05428_2019|img_05070_2019|img_00165_p19_2021|img_06168_2021|img_07594_2019|img_06765_p02_2021|img_07728_p01_2020|img_02852_p01_2019|img_01209_2019|img_08520_2019|img_08505_2021|img_04558_2021|img_05075_2019|img_04929_p08_2020|img_08456_2020|img_02346_2020|img_07305_2021|img_01586_2021|img_07254_2020|img_02397_2019|img_03461_2020|img_02295_p04_2019|img_08577_2021|img_07770_p04_2020|img_05623_2019|img_00045_2020|img_02521_2020|img_07224_p01_2019|img_01934_2019|img_07882_2019|img_03367_2021|img_06051_2021|img_00527_p05_2021|img_02582_2020|img_08761_2019|img_07650_p01_2019|img_03149_2021|img_01246_2020|img_06766_p01_2021|img_08335_2020|img_01270_2020|img_03514_p03_2019|img_04713_2020|img_07900_2019|img_07033_2019|img_03130_p15_2021|img_08104_2021|img_00184_2021|img_00015_p02_2020|img_04233_2020|img_02725_2020|img_00681_2019|img_03758_2020|img_03764_2021|img_00379_p01_2019|img_06840_p03_2019|img_01944_2021|img_07687_2020|img_00163_2019|img_05406_2021|img_03810_2020|img_00209_2019|img_02572_2019|img_04870_2021|img_03907_2019|img_05761_2021|img_01704_p02_2019|img_03443_2021|img_08363_2021|img_00432_p08_2020|img_07310_2021|img_07932_2021|img_00511_2021|img_02943_2020|img_04953_2020|img_05392_2021|img_03197_2020|img_08548_2021|img_00643_p03_2020|img_07446_2021|img_04422_2020|img_07695_2019|img_06354_2021|img_02348_2019|img_03152_2021|img_06697_2019|img_02880_2019|img_07612_2019|img_01075_2021|img_06948_p01_2019|img_00784_2021|img_00394_2019|img_04302_2019|img_02204_p01_2021|img_03473_2021|img_07731_2021|img_01570_2019|img_07401_2021|img_06592_p05_2021|img_04565_2019|img_00503_2021|img_03357_2019|img_02977_2021|img_07311_2019|img_00084_p03_2019|img_09012_2019|img_07041_2020
38,25,train,img_03287_p01_2019|img_05649_2020|img_07134_2020|img_00784_2019|img_07169_p03_2019|img_03273_2019|img_00976_p19_2019|img_06627_p02_2020|img_01146_2020|img_01801_2021|img_01813_2020|img_04280_p04_2021|img_07352_2020|img_06889_p02_2019|img_01629_p01_2019|img_03848_p02_2021|img_01911_2019|img_02121_p06_2019|img_08965_2019|img_00175_2021|img_08136_p03_2019|img_06644_2019|img_04066_2021|img_05827_2019|img_06625_2020|img_04841_2019|img_07418_2020|img_00925_2021|img_05551_2021|img_02924_2020|img_06362_2019|img_00863_2019|img_03927_2021|img_07327_2020|img_04096_2021|img_05707_p06_2019|img_08659_2019|img_00305_2021|img_05479_2021|img_08248_2020|img_04047_2019|img_05687_p09_2019|img_07912_p01_2021|img_06269_p02_2021|img_08185_2019|img_05892_2019|img_01115_2020|img_05386_2021|img_05111_2019|img_04577_2021|img_02026_2019|img_07556_p02_2019|img_07861_p03_2021|img_00795_p02_2019|img_08705_2021|img_03722_2021|img_07159_p01_2019|img_04912_2020|img_02220_2020|img_01370_2019|img_01361_2019|img_08705_2019|img_02022_2021|img_03499_2020|img_03798_p02_2021|img_05973_2020|img_01077_p01_2021|img_06209_2020|img_01354_2019|img_06827_p02_2019|img_02167_2021|img_00480_2020|img_05671_2020|img_01901_2021|img_01578_2019|img_08013_2020|img_05017_2021|img_04796_2021|img_06041_2020|img_05166_2021|img_08279_2020|img_08044_p02_2020|img_01655_p03_2021|img_03480_2021|img_01568_2020|img_07460_2021|img_00118_2021|img_02072_2021|img_01388_2020|img_04293_2020|img_07742_2019|img_02280_2019|img_02556_2020|img_03565_2021|img_05035_2020|img_02547_2019|img_07922_2019|img_07738_2019|img_04609_2021|img_08293_2021|img_00182_2019|img_06250_p02_2019|img_05125_2021|img_06905_p04_2019|img_03137_2020|img_02822_2019|img_06280_2019|img_03261_2021|img_05852_2020|img_00849_2020|img_01101_2020|img_05184_p01_2020|img_00173_p02_2020|img_04154_2020|img_04584_2019|img_08826_2019|img_05270_2019|img_07754_2020|img_04190_2020|img_00587_p05_2019|img_06368_p06_2021|img_01795_2021|img_02228_2019|img_03456_2019|img_02046_2020|img_00097_p03_2019|img_04109_2021|img_03385_2020
38,26,train,img_08026_2019|img_06851_2021|img_08886_2019|img_08393_2021|img_03968_2021|img_05147_2019|img_00912_2021|img_03101_p09_2019|img_08337_2019|img_05029_2020|img_05036_2019|img_00432_p04_2020|img_03004_2019|img_03115_2019|img_01103_p03_2020|img_00136_2019|img_07447_p04_2021|img_08337_2020|img_02680_2020|img_04015_2021|img_07452_2019|img_00341_p01_2019|img_01860_2019|img_07187_2021|img_07383_2021|img_08538_2021|img_08281_p01_2021|img_03929_p03_2020|img_00599_2020|img_03014_p04_2019|img_06859_2019|img_06121_2020|img_03697_2019|img_02763_2019|img_03413_p08_2019|img_01909_2021|img_02103_2021|img_03489_2021|img_06582_2019|img_02855_2019|img_05589_2020|img_04847_2020|img_04912_2019|img_07525_p47_2019|img_00623_p06_2021|img_01014_2019|img_05758_2021|img_01443_2020|img_05821_p33_2020|img_02387_2020|img_00537_p01_2021|img_01242_2020|img_06903_2019|img_06472_p04_2021|img_05821_p26_2020|img_05284_2021|img_05362_p05_2020|img_00241_p01_2021|img_01018_2021|img_08632_2020|img_02231_2020|img_03664_2020|img_05105_2020|img_04728_2019|img_07523_2021|img_07680_2019|img_03880_2020|img_02502_2019|img_03542_2021|img_06904_2021|img_03866_2019|img_05522_2021|img_03139_p04_2019|img_08274_2021|img_02933_2020|img_01916_2021|img_05742_2020|img_01172_2019|img_01272_2020|img_02755_2021|img_03252_2021|img_00104_p04_2021|img_03852_p03_2019|img_07314_2020|img_02581_p01_2021|img_04888_2019|img_07048_2021|img_05405_2020|img_00285_p01_2021|img_03199_2020|img_03803_2020|img_03509_2021|img_05302_2020|img_01273_2019|img_07834_2020|img_07813_2021|img_00372_2019|img_08464_2020|img_02290_2019|img_06145_2019|img_06337_2021|img_02028_2019|img_07064_p17_2020|img_00589_2021|img_00580_2019|img_00053_2019|img_00106_2020|img_06186_2019|img_02243_2021|img_08016_2021|img_01778_2020|img_07284_2021|img_03114_2020|img_01610_2019|img_08549_2021|img_08544_2019|img_03428_2020|img_06784_p04_2020|img_06431_2021|img_02405_p02_2021|img_00165_p17_2021|img_02331_2021|img_04484_2021|img_06618_2021|img_07064_p01_2020|img_02359_2020|img_07302_2021|img_04881_2019
38,27,train,img_04866_2020|img_07169_p04_2019|img_04406_p02_2019|img_00665_2019|img_05970_2021|img_01643_2020|img_08266_2021|img_07171_2020|img_00297_2021|img_05117_2019|img_04823_2020|img_00597_p01_2019|img_06371_2019|img_08933_2019|img_05233_2019|img_08748_2019|img_00719_2019|img_02433_2021|img_07054_2020|img_07458_2021|img_07584_2019|img_02242_2021|img_00448_2021|img_03933_2019|img_01929_2021|img_00745_2021|img_03356_2019|img_03676_2021|img_04230_p03_2020|img_08566_2021|img_06825_p03_2021|img_05154_2019|img_05465_2021|img_05096_2019|img_00945_2019|img_02099_2019|img_05893_p03_2021|img_03065_2019|img_06109_p03_2020|img_05072_2021|img_05184_2021|img_08041_2021|img_05667_2021|img_06623_2021|img_05487_2019|img_01040_2020|img_00060_2021|img_04974_2021|img_01886_2019|img_06240_2019|img_02428_2021|img_06341_2020|img_01472_2021|img_04552_2021|img_07609_2019|img_06016_2019|img_03300_p03_2019|img_02876_2019|img_06404_2019|img_08193_2021|img_05666_2020|img_03000_2020|img_05224_2019|img_06084_p07_2020|img_05276_2021|img_07136_p02_2019|img_05755_2021|img_01042_2021|img_08789_2021|img_07523_2019|img_08874_2019|img_06760_2020|img_03431_2021|img_07143_p05_2021|img_05717_2020|img_03558_p01_2021|img_01729_2020|img_03308_2021|img_01325_2021|img_07701_p08_2019|img_05803_2021|img_00801_p04_2021|img_05281_2019|img_05568_p02_2020|img_07565_2020|img_03704_2020|img_04639_2021|img_00667_2019|img_01949_2019|img_05330_2020|img_05902_2019|img_04582_2020|img_05700_2020|img_01051_2019|img_07896_2020|img_01671_2021|img_06514_2020|img_03973_2021|img_03263_p01_2020|img_04176_2020|img_05262_2021|img_08776_2019|img_00464_p02_2019|img_05234_2019|img_00197_2019|img_01938_2019|img_07658_2019|img_05313_2019|img_07370_2019|img_07454_2019|img_03557_2020|img_08311_2021|img_08830_2019|img_03175_2019|img_06329_2021|img_07293_2019|img_08142_2019|img_04617_2019|img_07831_p02_2020|img_07785_p02_2019|img_00740_p02_2021|img_08769_2021|img_07440_2020|img_02060_2021|img_06328_p08_2020|img_07128_p03_2019|img_01782_p01_2020|img_03096_2021
38,28,train,img_01820_p02_2019|img_02414_2020|img_08919_2019|img_01777_p02_2020|img_06549_2019|img_07392_2021|img_00014_p01_2019|img_01844_2021|img_07887_p02_2019|img_05246_2021|img_08721_2020|img_03660_p03_2020|img_08269_p02_2019|img_02572_2021|img_02407_p04_2021|img_01227_2021|img_07888_p04_2019|img_02237_2021|img_07548_2021|img_01206_2019|img_09090_2019|img_06700_2021|img_07414_2019|img_00598_2019|img_07212_2020|img_05285_2020|img_01489_2021|img_06123_2021|img_00438_2021|img_09063_2019|img_07936_2020|img_04029_2019|img_00433_2020|img_05355_2020|img_08662_p01_2019|img_00679_p01_2019|img_06675_p01_2021|img_01549_2019|img_07685_2019|img_05230_2021|img_05069_2019|img_03876_p04_2020|img_00009_2020|img_01939_2021|img_05337_2020|img_08409_2019|img_03499_2019|img_00026_p17_2020|img_04804_2020|img_06442_2020|img_01491_2019|img_01738_2021|img_07858_2021|img_01805_p04_2021|img_06665_p01_2021|img_07063_2020|img_02223_2021|img_01467_2020|img_02699_2020|img_04826_2019|img_00157_p01_2021|img_04978_p11_2019|img_07700_2019|img_02058_p05_2021|img_08500_2021|img_07606_2019|img_03709_2021|img_04789_p01_2020|img_08219_2019|img_01457_p02_2019|img_06535_p04_2020|img_05523_2021|img_05840_p04_2021|img_01569_2019|img_06825_2019|img_01305_2020|img_03026_2020|img_00028_p19_2021|img_01464_2021|img_05425_2020|img_05226_2021|img_08005_2019|img_06596_p02_2021|img_07838_2021|img_05644_2020|img_08719_2021|img_01007_2020|img_02160_2021|img_00387_p02_2019|img_00778_2020|img_06525_2019|img_07013_2020|img_04387_2020|img_09119_2019|img_06621_2021|img_00309_2019|img_00585_p04_2020|img_08031_2021|img_01574_2021|img_06442_2019|img_03141_2021|img_03437_2020|img_07245_2020|img_08213_p04_2019|img_01878_2020|img_00877_2021|img_00296_p04_2019|img_03255_p02_2019|img_00068_p02_2020|img_05408_2020|img_03558_2019|img_01898_2020|img_05119_p10_2020|img_05399_p01_2020|img_01951_2020|img_02005_2020|img_04079_2021|img_02703_2021|img_02461_2019|img_05462_2019|img_02603_p04_2020|img_00081_2021|img_01236_2019|img_07655_p03_2019|img_06209_2019|img_05447_p01_2021|img_03516_p01_2019|img_01874_p01_2021
38,29,train,img_00139_2019|img_05497_2020|img_08206_p01_2019|img_04076_2021|img_08183_p02_2020|img_04082_2020|img_06645_p07_2021|img_01427_2020|img_06396_2019|img_07126_2020|img_01897_2021|img_06796_2020|img_00113_2020|img_04214_p03_2020|img_07123_p12_2021|img_06872_p02_2020|img_01697_2019|img_08287_2019|img_03423_p01_2020|img_03153_2019|img_01150_2020|img_04517_2020|img_06291_2020|img_01178_2020|img_01905_2019|img_03127_2021|img_00165_p12_2021|img_08845_2019|img_05194_2021|img_05795_2020|img_02847_2019|img_06353_2021|img_01868_2019|img_02082_2019|img_04254_2019|img_06539_p05_2021|img_04313_2021|img_01955_2021|img_06826_2020|img_08417_2019|img_00982_p10_2019|img_03912_2021|img_03173_2019|img_01627_p01_2020|img_05400_2019|img_06672_2021|img_03042_2020|img_04569_2020|img_08650_2020|img_07170_2021|img_01185_p02_2019|img_06452_p08_2020|img_01425_2020|img_04724_2021|img_04022_2019|img_07731_2019|img_02443_2021|img_03602_2019|img_03784_2020|img_05620_2021|img_08543_2021|img_04549_2019|img_02522_p02_2019|img_04652_2019|img_08719_p07_2019|img_02173_2021|img_03762_2021|img_01721_2020|img_01517_p20_2021|img_04376_p03_2021|img_01408_2021|img_00417_2019|img_02339_2020|img_00028_p16_2021|img_05308_p03_2020|img_05006_2020|img_03030_2019|img_05058_2021|img_08253_2020|img_05034_2021|img_03182_2019|img_02812_2021|img_00186_2019|img_06162_p02_2020|img_07900_2021|img_03142_p02_2021|img_02356_2020|img_06863_2021|img_03101_p11_2019|img_08016_2020|img_01038_2019|img_04200_2020|img_02896_2019|img_00161_2021|img_01119_2020|img_05804_p06_2020|img_06732_2019|img_05041_2019|img_09203_2019|img_04812_2019|img_04681_2020|img_00887_2020|img_03794_2020|img_02493_2021|img_08576_2019|img_07894_2020|img_00361_2020|img_03498_p05_2019|img_06961_2019|img_08142_2020|img_06307_2021|img_00394_p01_2020|img_07670_2021|img_00543_p02_2021|img_01072_2021|img_04310_2020|img_04466_2020|img_06620_2020|img_03099_2019|img_02065_2021|img_04306_2019|img_00223_p02_2020|img_05541_2019|img_08191_p04_2020|img_00290_2019|img_03676_2020|img_05435_p09_2021|img_00233_p02_2020
38,30,train,img_06998_2020|img_06713_p02_2021|img_06012_2019|img_00727_2021|img_00859_2019|img_07879_2021|img_03852_p09_2019|img_06559_2020|img_07065_p02_2020|img_04501_p02_2020|img_04745_2020|img_00241_p02_2019|img_07108_2020|img_08255_2020|img_04720_2020|img_02179_2021|img_01487_2021|img_06876_p02_2021|img_08636_p16_2019|img_01092_2019|img_03933_2021|img_06883_p03_2021|img_00193_2019|img_04034_2019|img_00605_2021|img_06732_2021|img_02403_2021|img_05706_2020|img_08146_2021|img_04892_2021|img_06880_p01_2020|img_02989_2019|img_05364_p01_2020|img_06280_2021|img_07648_2019|img_08439_2020|img_07494_2019|img_04375_2020|img_05731_2021|img_05836_2021|img_00401_2019|img_07621_2020|img_03786_2021|img_07416_p03_2020|img_07403_p01_2019|img_06171_p04_2020|img_04881_p02_2021|img_00024_p22_2019|img_02734_2019|img_01157_2021|img_01453_2021|img_07159_p03_2021|img_02110_2020|img_06452_p07_2020|img_01069_2020|img_02001_2021|img_06751_2021|img_00111_p03_2019|img_08653_2021|img_08698_2019|img_07084_2020|img_02944_2020|img_07525_p20_2019|img_05245_2019|img_05399_p08_2020|img_00394_2021|img_06677_2020|img_06517_2019|img_01668_2020|img_02942_2020|img_08632_2019|img_01311_p03_2019|img_05612_p02_2021|img_06055_2021|img_04536_2020|img_02252_2020|img_01190_2021|img_04595_2020|img_07697_2020|img_00969_2021|img_03149_2020|img_00880_p01_2019|img_01563_p01_2019|img_08027_p01_2020|img_05005_2019|img_03589_2019|img_07988_p01_2021|img_04897_2020|img_00639_p04_2019|img_02317_2021|img_04145_2021|img_01230_2019|img_05147_2020|img_06928_p02_2019|img_02278_2019|img_08578_2019|img_06861_p06_2020|img_05732_p02_2020|img_07525_p38_2019|img_06654_p08_2020|img_04077_2021|img_08947_2019|img_03306_2021|img_02754_2020|img_01135_2021|img_06313_p02_2020|img_03491_2020|img_08642_2019|img_00678_2020|img_00344_2020|img_03695_2020|img_05809_2019|img_02567_2021|img_02124_2019|img_06424_2021|img_00152_2019|img_00571_2019|img_00150_2020|img_01479_2020|img_05672_p01_2019|img_07574_2021|img_08318_2020|img_02086_p04_2020|img_06426_p42_2020|img_01211_2019|img_08418_2021|img_00847_2019|img_01031_p03_2020
38,31,train,img_06536_p12_2021|img_05426_2019|img_07850_p01_2021|img_06052_2021|img_02421_2020|img_05951_2020|img_05630_2019|img_00109_p04_2020|img_08580_2019|img_07313_2020|img_03841_2019|img_08621_2020|img_03187_2021|img_04520_2021|img_08866_2021|img_08297_2021|img_07555_2019|img_08740_2019|img_01422_2021|img_02948_2021|img_00637_2020|img_03790_p23_2020|img_04328_2019|img_04142_2021|img_06179_2019|img_01932_2020|img_04466_p01_2019|img_05286_2021|img_06918_2019|img_00757_2020|img_01317_2019|img_00678_2019|img_08390_2020|img_00473_p04_2019|img_01023_2020|img_00459_p02_2020|img_00155_p04_2020|img_01967_2020|img_02405_p01_2021|img_08837_2021|img_00575_2021|img_03425_2021|img_06269_p03_2021|img_03447_2019|img_03058_2020|img_08145_2021|img_06649_2019|img_07299_2020|img_01517_p05_2021|img_08766_2021|img_09135_2019|img_01968_2020|img_08594_2019|img_03749_2021|img_02791_2020|img_02521_2021|img_00514_p03_2020|img_00392_p01_2019|img_02892_p01_2019|img_06988_2021|img_02402_p05_2020|img_06746_p03_2019|img_02022_2019|img_00909_2019|img_05626_p03_2021|img_06887_2019|img_03487_2020|img_04393_2019|img_04326_2019|img_00300_p04_2021|img_02138_2019|img_00644_p02_2019|img_08462_2021|img_00816_2020|img_08264_2020|img_07896_p05_2019|img_02309_2019|img_08426_2020|img_02071_2020|img_05930_2021|img_00541_p03_2020|img_01138_2021|img_06396_2021|img_00537_p02_2019|img_06446_2019|img_00617_p02_2019|img_06670_2020|img_05119_p04_2020|img_02328_2019|img_06411_2019|img_08794_2021|img_00017_2020|img_06628_2020|img_01471_2020|img_01734_2021|img_04620_2019|img_01230_2020|img_07474_2019|img_07493_2021|img_04664_2021|img_06315_2020|img_08078_2020|img_05720_2019|img_04829_2021|img_02192_2021|img_03130_2020|img_00194_2019|img_05230_2019|img_08607_2019|img_00512_p09_2019|img_04947_2019|img_06624_2021|img_06887_2020|img_03543_2021|img_06551_p01_2020|img_03801_2020|img_00459_p07_2019|img_06587_p04_2019|img_02090_2020|img_05946_2021|img_04645_2020|img_06329_p04_2020|img_02553_2019|img_00597_p02_2019|img_02493_2019|img_07107_2020|img_02897_2021|img_07069_p04_2021
38,32,train,img_07964_2021|img_07151_2021|img_01948_2019|img_06146_p05_2020|img_05360_2021|img_06409_2019|img_00643_p02_2020|img_05534_2021|img_00684_2020|img_01308_p01_2021|img_01564_2021|img_05533_p08_2021|img_05691_2020|img_04380_2020|img_01063_2021|img_00848_2020|img_06177_2021|img_04978_p19_2019|img_03166_2019|img_07525_p01_2019|img_07082_2021|img_04978_p09_2019|img_07802_2020|img_08608_2021|img_01538_2021|img_05304_2019|img_00258_2019|img_01308_p05_2021|img_02856_2021|img_08865_2021|img_03331_2020|img_07238_p04_2019|img_02002_2020|img_02898_2021|img_02109_2019|img_06731_2021|img_07818_2019|img_05209_2019|img_02119_2020|img_03407_2021|img_02459_2021|img_01449_2021|img_00650_2019|img_06517_2020|img_05650_2020|img_06364_2021|img_05636_2019|img_02824_2019|img_03325_2019|img_07541_2021|img_08056_p03_2019|img_04383_2021|img_04480_2019|img_00259_2019|img_06686_2020|img_00114_p02_2021|img_05976_p02_2019|img_06895_2021|img_01423_2020|img_03899_p08_2020|img_04162_2020|img_08643_2019|img_05845_2019|img_06296_2020|img_06996_2019|img_05434_2019|img_01608_2019|img_05949_2019|img_06170_2019|img_07036_2020|img_07283_2019|img_04368_2019|img_01945_2021|img_08122_2019|img_08050_p01_2019|img_05350_2019|img_06663_2021|img_08017_2019|img_04353_2020|img_05546_2021|img_02186_p03_2019|img_02670_2020|img_01816_2020|img_02509_2021|img_00452_2021|img_07443_2020|img_05362_p03_2020|img_07996_2021|img_01491_2020|img_02490_2020|img_01398_2020|img_01296_2019|img_00641_p02_2021|img_05821_p24_2020|img_06501_2021|img_07274_2021|img_07554_p01_2020|img_00547_2019|img_03850_p01_2021|img_06153_2020|img_06840_2021|img_07552_2021|img_03337_p02_2019|img_08312_2021|img_04560_2020|img_05712_2019|img_07064_p10_2020|img_07645_2021|img_07714_2021|img_02777_2020|img_01538_2020|img_04551_2021|img_04851_2019|img_00674_p04_2020|img_03859_2021|img_05289_2021|img_03339_2020|img_07098_2021|img_00871_2020|img_06907_2019|img_01999_2020|img_00900_2020|img_05840_p06_2021|img_02089_2019|img_03843_p04_2021|img_08307_2020|img_00456_2019|img_02349_2020
